,Ticker
1790,AMIEQ
1791,CAI.VI
1792,CACGU
1793,BWL-A
1794,BTT.AX
1795,BSE.AX
1796,BPT.AX
1797,BOS.TO
1798,BOL.AX
1799,BMAX.ST
1800,BLY.AX
1801,BKW.AX
1802,BKN.AX
1803,BKL.AX
1804,BFG.AX
1805,BF-A
1806,BEIA-B.ST
1807,BBA.L
1808,BAYA.DE
1809,BATS.L
1810,BAMXF
1811,BABS.L
1812,AZTECACPO.MX
1813,AZRH
1814,AZM.MI
1815,AZ.TO
1816,AYTU
1817,AXXU
1818,AXXTF
1819,AXX.TO
1820,AXELF
1821,AXAHF
1822,AWDR.OL
1823,AVV.L
1824,AVTC
1825,AVR.L
1826,AVMXF
1827,AUV.V
1828,AURZ
1829,AUMY
1830,AUM.TO
1831,ATVM
1832,ATUSF
1833,ATURF
1834,ATRS.VI
1835,ATOR
1836,ATOA
1837,ATO.PA
1838,ATN.TO
1839,ATLCF
1840,ATGSY
1841,ATGN
1842,ATF.MU
1843,ATCV
1844,ATCEY
1845,ATC.V
1846,ATBEF
1847,ATA.PA
1848,DCAC
1849,ASZ.AX
1850,ASWRF
1851,AST.MI
1852,ASSA-B.ST
1853,ASPW
1854,ASPU
1855,ASMVF
1856,ASLM
1857,ASH.L
1858,ASETEK.OL
1859,ASDOF
1860,ASB-PB
1861,ARVSF
1862,ARREF
1863,ARRB.DE
1864,AROFF
1865,ARMHF
1866,ARL.TO
1867,ARET
1868,ARE.TO
1869,APYI
1870,APS.TO
1871,APLD
1872,RY4A.HM
1873,APELY
1874,APCX
1875,APBRA.BA
1876,AP2.DE
1877,AOT.V
1878,AOMFF
1879,AOBI
1880,ANZ.NZ
1881,ANFGY
1882,ANDR
1883,ANCKF
1884,AN.V
1885,AMZ.DE
1886,AMX.V
1887,KKL.AX
1888,AMT-PB
1889,AMSYF
1890,AMSU
1891,AMS.SW
1892,AMNL
1893,AMMX
1894,AMMS
1895,AMLM
1896,AML.L
1897,AMIH
1898,AMG.F
1899,AMFL
1900,AMEN
1901,AMC.AX
1902,AMBCW
1903,AMADY
1904,ALY.V
1905,ALU.AX
1906,ALT.PA
1907,ALPMY
1908,ALPHA.AT
1909,ALOCT.PA
1910,ALMONDZ.NS
1911,ALMMF
1912,ALMDG.PA
1913,ALLVF
1914,ALLN
1915,ALL-H.V
1916,ALIOY
1917,ALIAF
1918,ALFVY
1919,ALFE
1920,ALFAA.MX
1921,ALDA
1922,ALAWP
1923,ALAST.PA
1924,AKKVY
1925,AJL.AX
1926,AJACD
1927,AIW
1928,AIVI
1929,AIRYY
1930,AIRW
1931,AIPUY
1932,AHT-PE
1933,AHMS
1934,AHLA.DE
1935,AHIID
1936,AHCHY
1937,AHCG.L
1938,AHBIF
1939,AGTMF
1940,AGS.BR
1941,SLED.L
1942,AGO.V
1943,AGN.AS
1944,AGN-PA
1945,AGM.V
1946,AGI.AX
1947,AGGZF
1948,AGESF
1949,AGE.V
1950,AFYG
1951,AFT
1952,AFCMF
1953,AFBA
1954,AF-B.ST
1955,AEZ.TO
1956,AEYIF
1957,AETUF
1958,AEI.TO
1959,AE.MI
1960,ADW-B.TO
1961,ADTR
1962,ADSK.MX
1963,ADRNF
1964,ADP.PA
1965,ADINATH.BO
1966,ADIA
1967,ADHLY
1968,ACUS
1969,ACSEF
1970,ACRB
1971,ACOPF
1972,ACMUY
1973,ACGFF
1974,ACAR
1975,ABX.BA
1976,ABTO
1977,ABRW
1978,ABR.V
1979,ABJ.DE
1980,ABGPF
1981,ABGLY
1982,ABF.L
1983,ABE.V
1984,ABC.L
1985,ABC.AX
1986,ABBN.VX
1987,AAV.TO
1988,AAST
1989,AASL
1990,AAD.DE
1991,AABVF
1992,AABB
1993,A2A.MI
1994,7579.KL
1995,7162.KL
1996,6AT.BE
1997,6432.KL
1998,REMO
1999,5IB.SI
2000,5014.KL
2001,4162.KL
2002,LEON
2003,0104.HK
2004,PWRDN.MX
2005,ZZ-B.ST
2006,ZODFY
2007,ZEU.AX
2008,ZC.PA
2009,ZAS.BE
2010,ZAM.AX
2011,YWRLF
2012,YU4.F
2013,YPB.AX
2014,YOW.AX
2015,YHL.AX
2016,YARIY
2017,YARFUT.OL
2018,XXAAO
2019,XNGAF
2020,XIL.PA
2021,XD4.BE
2022,XCIA.BE
2023,SGBP
2024,BA
2025,IBM
2026,BP
2027,BAX
2028,BBRY
2029,BIDU
2030,BRK-A
2031,BBY
2032,BX
2033,BSX
2034,BIIB
2035,BMY
2036,BBBY
2037,USB
2038,BRK-B
2039,BLK
2040,YUM
2041,BTU
2042,MNST
2043,BRCM
2044,BK
2045,FITB
2046,ZBH
2047,PBR
2048,BHP
2049,CZBS
2050,GBSN
2051,BEN
2052,GNCA
2053,LB
2054,BDSI
2055,BMO
2056,BBT
2057,BPT
2058,GALE
2059,BKS
2060,HRB
2061,BWLD
2062,BHI
2063,STI
2064,PNRA
2065,TAP
2066,CNBKA
2067,CBRL
2068,BITA
2069,BCS
2070,TD
2071,MTB
2072,BXP
2073,BTX
2074,BMRN
2075,RY
2076,BCR
2077,HBAN
2078,ISM.TO
2079,BCE
2080,SWK
2081,PDLI
2082,DSU
2083,BRCD
2084,B
2085,BGCP
2086,BWA
2087,BLL
2088,TOL
2089,SAM
2090,HEB
2091,EGLE
2092,BOX
2093,BC
2094,PBI
2095,KERX
2096,CBB
2097,BKE
2098,BGS
2099,BCEI
2100,BBG
2101,PACB
2102,CM
2103,BKCC
2104,BBL
2105,BBEP
2106,BBD-B.TO
2107,TUP
2108,SB
2109,BKMU
2110,BG
2111,GABA
2112,DNKN
2113,BRS
2114,BPOP
2115,BLCM
2116,BGC
2117,RBS
2118,PBYI
2119,NCS
2120,BLDP
2121,BBD
2122,SAN
2123,EBS
2124,BPL
2125,BOBE
2126,BLUE
2127,BDL
2128,STL
2129,NILE
2130,ICON
2131,FIBK
2132,EWBC
2133,EAT
2134,CFR
2135,BNS
2136,BMS
2137,BCRX
2138,BCPC
2139,BAS
2140,WBK
2141,SYN
2142,SBGI
2143,NWBO
2144,BRKR
2145,BOKF
2146,BKD
2147,BIO
2148,WRB
2149,VLY
2150,VIVO
2151,PVCT
2152,ONB
2153,HCBK
2154,EXE.TO
2155,COKE
2156,CBI
2157,BXLT
2158,BLOX
2159,BJRI
2160,BIOD
2161,BCOR
2162,UBSH
2163,TCBI
2164,SUSQ
2165,SGMO
2166,RRGB
2167,ROX
2168,BOCA
2169,LCUT
2170,IBTX
2171,IBN
2172,FFBC
2173,DNB
2174,BZUN
2175,BIP
2176,BHE
2177,BGFV
2178,SONA
2179,SBY
2180,SASR
2181,NXST
2182,EVBN
2183,CBK
2184,BYD
2185,BVSN
2186,BR
2187,BMI
2188,BIG
2189,BDC
2190,BCO
2191,BAP
2192,BAK
2193,ZION
2194,VRX.TO
2195,VRA
2196,SFBS
2197,SBNY
2198,RATE
2199,PBH
2200,JBSS
2201,JACK
2202,CTIC
2203,BZH
2204,BV
2205,BSBR
2206,BRC
2207,BEBE
2208,BBOX
2209,BAA
2210,TECH
2211,SPB
2212,NRIM
2213,NPBC
2214,NAVB
2215,LYG
2216,IBKR
2217,BTE
2218,BPI
2219,BAMM
2220,TLRD
2221,OLBK
2222,NYCB
2223,NBIX
2224,NBHC
2225,FMBI
2226,FIVE
2227,CST
2228,CNOB
2229,CALA
2230,CACB
2231,BXS
2232,BPTH
2233,BOH
2234,BKU
2235,BKH
2236,BH
2237,BFAM
2238,BDN
2239,SBLK
2240,SBCF
2241,RY.TO
2242,ROLL
2243,PSB
2244,PBIP
2245,PB
2246,HTBX
2247,HTBI
2248,GBDC
2249,FRBK
2250,FIZZ
2251,FFKT
2252,FCNCA
2253,EBIO
2254,BXE
2255,BWXT
2256,BMTC
2257,BLRX
2258,BLKB
2259,BBSI
2260,BABY
2261,WF
2262,OZRK
2263,MBII
2264,JBT
2265,HTR
2266,HDB
2267,EME.V
2268,FBP
2269,FBHS
2270,EGBN
2271,COB
2272,CLBS
2273,CBSH
2274,CANF
2275,BWP
2276,BUSE
2277,BURL
2278,BRO
2279,BRKL
2280,BONT
2281,BOJA
2282,BNS.TO
2283,BKJ
2284,BHB
2285,BGG
2286,BEAT
2287,BCC
2288,BANC
2289,XBKS
2290,WGBS
2291,WASH
2292,WABC
2293,UCBI
2294,TD.TO
2295,PPBI
2296,PLX
2297,NBTB
2298,MBVT
2299,INBK
2300,IBP
2301,EBR
2302,CSFL
2303,CSBK
2304,CIB
2305,CBU
2306,CBLI
2307,CATY
2308,BWINB
2309,BVN
2310,BRN
2311,BORN
2312,BOFI
2313,BNK
2314,BNCN
2315,BLMN
2316,BIOL
2317,BBRG
2318,WIFI
2319,WIBC
2320,B32.SI
2321,SJT
2322,SBS
2323,PFBI
2324,PEBK
2325,NX
2326,LOB
2327,KIN
2328,IBCP
2329,GWB
2330,FNBC
2331,FARM
2332,EBSB
2333,CUDA
2334,CCBG
2335,CBNJ
2336,CBF
2337,CBD
2338,BXMT
2339,BTG
2340,BSL
2341,BRG
2342,BOSC
2343,BLMT
2344,BLFS
2345,BKEP
2346,BIND
2347,BIN
2348,BFS
2349,BFR
2350,BF-B
2351,BERY
2352,BELFB
2353,BBN
2354,UBNK
2355,TRST
2356,TOWN
2357,TBNK
2358,SQBG
2359,SPHS
2360,SGBK
2361,SBH
2362,ORPN
2363,NWBI
2364,NML
2365,NKSH
2366,NFBK
2367,MNRO
2368,LBAI
2369,GRBK
2370,GBT
2371,FBNK
2372,ETV
2373,CZWI
2374,CBPO
2375,BSTC
2376,BSRR
2377,BSQR
2378,BSFT
2379,BRX
2380,BPFH
2381,BONE
2382,BONA
2383,BODY
2384,BLX
2385,BLDR
2386,BIOS
2387,BIF
2388,BHLB
2389,BDGE
2390,BDE
2391,BCOM
2392,BANF
2393,XELB
2394,UBOH
2395,TTOO
2396,TRIB
2397,SVA
2398,SALT
2399,RBC
2400,QSR
2401,PFBC
2402,PBT
2403,MPB
2404,IBOC
2405,HYT
2406,HFBC
2407,GSBC
2408,GLDI
2409,FBIO
2410,CLBH
2411,CBAN
2412,TZF
2413,BSAC
2414,BRT
2415,BRID
2416,BRFS
2417,BLT
2418,BLBD
2419,BKSC
2420,BHL
2421,BGMD
2422,BDR
2423,BBW
2424,BBDO
2425,BARC.L
2426,UNB
2427,STBA
2428,SFST
2429,SBSI
2430,SBSA
2431,RBPAA
2432,PLAY
2433,OSBC
2434,MHE
2435,LBRDA
2436,KYTH
2437,KFFB
2438,JXSB
2439,ISBC
2440,GFED
2441,FNLC
2442,FCTY
2443,FCCY
2444,FBC
2445,CHRS
2446,BWINA
2447,BVX
2448,BTN
2449,BSET
2450,BOOT
2451,BOOM
2452,BNFT
2453,BIOC
2454,BHBK
2455,BGT
2456,BCOV
2457,BCLI
2458,BASI
2459,BANR
2460,WAYN
2461,UCBA
2462,UBA
2463,TCBK
2464,SMBC
2465,SHBI
2466,SBOT
2467,RDHL
2468,OFG
2469,NBBC
2470,MUH
2471,MTBC
2472,MFT
2473,MBWM
2474,LBIX
2475,JAXB
2476,INF
2477,INDB
2478,ICBK
2479,IBA
2480,HEAR
2481,GBCI
2482,FXCB
2483,FSBW
2484,FRC
2485,FRBA
2486,FBIZ
2487,EPAY
2488,ENZ
2489,CUBA
2490,CBNK
2491,CBAK
2492,CARV
2493,BYFC
2494,BXC
2495,BWC
2496,BUR
2497,BT
2498,BSPM
2499,BSM
2500,BSF
2501,BOTJ
2502,BOE
2503,BNY
2504,BLW
2505,BKT
2506,BID
2507,BCX
2508,BBX
2509,BAGR
2510,TSBK
2511,TLMR
2512,TCBIP
2513,TBBK
2514,STCK
2515,RCKY
2516,PULS
2517,PRE.TO
2518,PNBK
2519,PKBK
2520,OKSB
2521,CUBV
2522,NHS
2523,NECB
2524,SRK.V
2525,MYD
2526,MUC
2527,MCBC
2528,LSBK
2529,LBIO
2530,HBP
2531,HBIO
2532,GTWN
2533,GCBC
2534,GBNK
2535,FWV
2536,ETW
2537,EIP
2538,DKT
2539,DCOM
2540,CWBC
2541,CVLY
2542,CM.TO
2543,BYBK
2544,BWEN
2545,BVA
2546,BUFF
2547,BSMX
2548,BOTA
2549,BNSO
2550,BNJ
2551,BNII.JK
2552,BMW.DE
2553,BMBM
2554,BMA
2555,BKK
2556,BCRH
2557,BCBP
2558,BBLU
2559,BBEPP
2560,BANX
2561,YCB
2562,WBKC
2563,UNTY
2564,UBSI
2565,UBP
2566,UBCP
2567,TBK
2568,SVBL
2569,SSBI
2570,SNBC
2571,SBBX
2572,SAL
2573,RBCAA
2574,PRAN
2575,OBCI
2576,NHTB
2577,NCBS
2578,MYJ
2579,MRNA
2580,MRLN
2581,MQT
2582,KIPS
2583,INB
2584,HMPR
2585,HFBL
2586,HEOP
2587,HAWK
2588,FFIN
2589,ESXB
2590,CUNB
2591,COLB
2592,CLRB
2593,BTT
2594,BRLI
2595,BOXC
2596,BOCH
2597,BMRC
2598,BME
2599,BKYF
2600,BKEPP
2601,BCV
2602,BBNK
2603,BBCN
2604,VIV
2605,VBLT
2606,VBFC
2607,TOF
2608,SVBI
2609,ROKA
2610,PWOD
2611,PMBC
2612,PBHC
2613,PACW
2614,ONCY
2615,NGVC
2616,NEWT
2617,NBW
2618,NBN
2619,MHN
2620,MHD
2621,MBUU
2622,MAB
2623,LARK
2624,GLBZ
2625,FMBH
2626,FCVA
2627,FBMS
2628,EVBS
2629,ESSA
2630,ESBK
2631,EPRS
2632,DXB
2633,DTK
2634,DARA
2635,CXR.TO
2636,CWAY
2637,CUBI
2638,CSU.TO
2639,CBMG
2640,BYM
2641,BXMX
2642,BWG
2643,BW
2644,BTO
2645,BPMC
2646,BNTCW
2647,BLD
2648,BKFS
2649,BIOA
2650,BHK
2651,BFO
2652,BDMS
2653,BDJ
2654,BCH
2655,BB.TO
2656,BALT
2657,WBB
2658,VBF
2659,USBI
2660,UBFO
2661,STBZ
2662,RVSB
2663,PPL.TO
2664,PEBO
2665,NEPT
2666,MYN
2667,MUI
2668,MSL
2669,MLVF
2670,MIW
2671,MFL
2672,MCI
2673,LOAN
2674,JOEZ
2675,ISBA
2676,HWBK
2677,HBMD
2678,HBK
2679,HBCP
2680,GNBC
2681,FMNB
2682,FGBI
2683,FCBC
2684,FBSS
2685,EIGR
2686,EBTC
2687,DMB
2688,CBPX
2689,BZM
2690,BRDR
2691,BPY
2692,BPOPN
2693,BNGA.JK
2694,BNED
2695,BLIN
2696,BKN
2697,BIE
2698,BGI
2699,BFZ
2700,BFIN
2701,BERK
2702,BECN
2703,BCE.TO
2704,BBGI
2705,BBBI
2706,ZBK
2707,WTBA
2708,VSBN
2709,ONOV
2710,BWMG
2711,TCBIL
2712,TBPH
2713,SYBT
2714,SLW.TO
2715,SLVO
2716,PBM
2717,PBCP
2718,OVBC
2719,OLLI
2720,NVET
2721,NTN
2722,MVT
2723,MVF
2724,MUA
2725,METR
2726,MBC.TO
2727,LIQ.TO
2728,KBLB
2729,GTE.TO
2730,GNUS
2731,GCL.TO
2732,FSBK
2733,FFNM
2734,CYBA
2735,EGF
2736,DHY
2737,DGC.TO
2738,CWB.TO
2739,CVCY
2740,CIVB
2741,CBSHP
2742,BSE
2743,BQH
2744,BPMX
2745,BPFHW
2746,BNCL
2747,BLPH
2748,BLOZF
2749,BLH
2750,DTX.TO
2751,BGSF
2752,BGNE
2753,BEP
2754,BELFA
2755,BEL
2756,BBRI.JK
2757,BAF
2758,SWCC
2759,6947.KL
2760,Y.TO
2761,WIL
2762,WFBI
2763,WEBK
2764,TPVG
2765,TCN.TO
2766,SUBK
2767,SOX.TO
2768,SIP.BR
2769,SIBC
2770,SBCP
2771,RIVR
2772,POU.TO
2773,PLMT
2774,PBSK
2775,PBMD
2776,OVLY
2777,NBO
2778,NA.TO
2779,MYI
2780,MUJ
2781,MNE
2782,MIY
2783,MCA
2784,MAYA.JK
2785,LBRDK
2786,IROQ
2787,HHY
2788,HBNC
2789,GSBD
2790,GNBT
2791,GEN.TO
2792,KBG.V
2793,GBTC
2794,FITBI
2795,FBNC
2796,EVM
2797,ENF.TO
2798,EMJ
2799,EKSO
2800,EIM
2801,EIF.TO
2802,DWI.TO
2803,DUC
2804,DOL.TO
2805,CSHB
2806,CPX.TO
2807,CO
2808,CIX.TO
2809,CFNB
2810,CBIO
2811,CART
2812,BZC
2813,BTE.TO
2814,BOI
2815,BNLI.JK
2816,BMPS.MI
2817,BLBK
2818,BKOR
2819,BJZ
2820,BFK
2821,BFFI
2822,BDCV
2823,BDBD
2824,1023.KL
2825,0933.HK
2826,VRS.V
2827,VALE5.SA
2828,UFS.TO
2829,TCBIW
2830,SWJ
2831,SU.TO
2832,SFBC
2833,SDRA.JK
2834,SBSP3.SA
2835,SBLKL
2836,RRX.TO
2837,PURE
2838,PLBC
2839,PHM.V
2840,PBIB
2841,PBH.TO
2842,ONCYF
2843,NWC.TO
2844,NSBC
2845,NRO
2846,MYC
2847,MUE
2848,MPV
2849,MEN
2850,MELR
2851,LPSB
2852,LLOY.L
2853,LABC
2854,JFBC
2855,IRG.TO
2856,IPL.TO
2857,IIBK
2858,IDG.TO
2859,GEVA
2860,GCFB
2861,FMCB
2862,ETB
2863,ENX
2864,EIV
2865,EFN.TO
2866,CUBS
2867,CPG.TO
2868,CGX.TO
2869,CBIN
2870,BSD
2871,BPOPM
2872,BMRA
2873,BLE
2874,BIT
2875,BGX
2876,BGCA
2877,BFY
2878,BECC
2879,BDCO
2880,BBNI.JK
2881,BBLS
2882,BBF
2883,BAYK
2884,BASFY
2885,BAS.DE
2886,BAESY
2887,WLC.TO
2888,VLYWW
2889,BPISF
2890,TRCB
2891,TPK.TO
2892,TESB.BR
2893,STRZ
2894,SQP.TO
2895,SNLS
2896,SKBI
2897,MOO.V
2898,NUUU
2899,SBNYW
2900,SBIN.NS
2901,SAN.MC
2902,RKN.TO
2903,RIOB
2904,RBS.L
2905,QSR.TO
2906,PXT.TO
2907,PUB
2908,PMT.TO
2909,PLPL
2910,PFED
2911,OXBC
2912,OPB
2913,NYH
2914,NWH-UN.TO
2915,NWBOW
2916,NBGGY
2917,NAKD
2918,N21.SI
2919,MXG.TO
2920,MTL.TO
2921,MTGB
2922,MSL.TO
2923,MSI.TO
2924,MQY
2925,MM.TO
2926,MGYR
2927,MGT.TO
2928,MFCB
2929,MENB
2930,MBX.TO
2931,MBCN
2932,LRE.L
2933,LNBB
2934,ITC.TO
2935,IFC.TO
2936,HYG.TO
2937,HWD.TO
2938,HBC.TO
2939,GUD.TO
2940,GLG.TO
2941,XI.V
2942,FXLG
2943,FTLF
2944,FSRL
2945,FNHM
2946,FFBCW
2947,DOO.TO
2948,DIXI
2949,DBK.DE
2950,CUM.TO
2951,BMIN
2952,CMTB
2953,CCZ.TO
2954,CATYW
2955,CABC
2956,BXE.TO
2957,BVXV
2958,BVFL
2959,BTO.TO
2960,BSRC
2961,BRE.TO
2962,BRBY.L
2963,BP.L
2964,BOE.L
2965,BNP.PA
2966,BMRI.JK
2967,BMO.TO
2968,BLND.L
2969,BIMBOA.MX
2970,BHV
2971,BGH
2972,BFIN.JK
2973,BDI.TO
2974,BCCI
2975,BBLUQ
2976,BBK
2977,BA.L
2978,6012.KL
2979,ZIONZ
2980,ZIONW
2981,XBOR
2982,WISHY
2983,VGZ.TO
2984,VET.TO
2985,VALE3.SA
2986,TXG.TO
2987,TLB.TO
2988,THO.TO
2989,TGZ.TO
2990,TEL.TO
2991,SXP.TO
2992,SCNB
2993,SBBP
2994,ROG.V
2995,RILY
2996,RBM.TO
2997,RBGLY
2998,PVG.TO
2999,PVBC
3000,PNBN.JK
3001,PKI.TO
3002,PEY.TO
3003,PETR4.SA
3004,PBR-A
3005,PBBI
3006,OSBCP
3007,ORL.TO
3008,ORE.TO
3009,OIBR4.SA
3010,OGD.TO
3011,NMI.TO
3012,NIDB
3013,NEWTZ
3014,NBH
3015,NAL.TO
3016,MYF
3017,MTBCP
3018,MPA
3019,MNW.TO
3020,MIC.TO
3021,MFBP
3022,LTS.TO
3023,JE.TO
3024,ITYBY
3025,ISM
3026,HR-UN.TO
3027,HLC.TO
3028,HGN.TO
3029,GXI.TO
3030,FRA
3031,FPC.V
3032,FMBM
3033,EQBK
3034,EIO
3035,EIA
3036,ECI.TO
3037,EBMT
3038,DH.TO
3039,DCF.TO
3040,CVE.TO
3041,CTBI
3042,CSBB
3043,CROL
3044,CQE.TO
3045,CPI.TO
3046,COS.TO
3047,CMOH
3048,CJ.TO
3049,CGC.V
3050,CFP.TO
3051,CECB
3052,BSPE
3053,BRBI
3054,BPK
3055,BPFHP
3056,BOMK
3057,BOFIL
3058,BNPQY
3059,BNE.TO
3060,BMBN
3061,BKSW.JK
3062,BKHU
3063,BKG.L
3064,BGB
3065,BEOB
3066,BDRBF
3067,BDCZ
3068,BCAP.JK
3069,BBDC4.SA
3070,BANFP
3071,BABB
3072,B2F.SI
3073,1066.KL
3074,ZBZX
3075,XTLB
3076,WEF.TO
3077,WCP.TO
3078,VLE.TO
3079,VIA.AX
3080,VFF.TO
3081,VAPO
3082,URE.TO
3083,UCIB
3084,TS-B.TO
3085,TRQ.TO
3086,TPVZ
3087,TMAK
3088,TLO.TO
3089,TC.TO
3090,SVB.TO
3091,STBI
3092,STB.TO
3093,SPWZ
3094,SOMC
3095,SOLB.BR
3096,SIUDF
3097,SDRL.OL
3098,SCZC
3099,RY-PB.TO
3100,RME.TO
3101,REC.BR
3102,RBS-PR
3103,PZA.TO
3104,PUSH
3105,PRU.TO
3106,PRGB
3107,PPY.TO
3108,PMCB
3109,PDOB
3110,PBL.TO
3111,ORPB
3112,OPM.TO
3113,OBM.TO
3114,NWPP
3115,NWBN
3116,NRI.TO
3117,NRE.TO
3118,NPI.TO
3119,NI.TO
3120,MVNR
3121,MRVE3.SA
3122,MR-UN.TO
3123,MGO.TO
3124,MEG.TO
3125,MCHB
3126,MAY.TO
3127,MAX.TO
3128,MAB.L
3129,LVL.V
3130,LSBG
3131,LIF.TO
3132,LGC.TO
3133,LBDC
3134,LB.TO
3135,KXS.TO
3136,KSBI
3137,KEY.TO
3138,KBL.TO
3139,KBC.BR
3140,K.TO
3141,JAG.V
3142,IVW.TO
3143,IVN.TO
3144,ITUB4.SA
3145,IFP.TO
3146,IEBS
3147,IDGBF
3148,HTWC
3149,BJCT
3150,GUY.TO
3151,GRBS
3152,GQC.V
3153,GKP.L
3154,GGD.TO
3155,GEI.TO
3156,GCYO
3157,FRC.TO
3158,FN.TO
3159,FMTB
3160,FHLB
3161,FCOB
3162,FBS-B.TO
3163,EPS.TO
3164,EMBR3.SA
3165,EDV.TO
3166,ECP.TO
3167,DSM
3168,DRT.TO
3169,DRM.TO
3170,DR.TO
3171,DF.TO
3172,DB1.DE
3173,D-UN.TO
3174,CYRE3.SA
3175,CWBK
3176,COVR
3177,COM.TO
3178,COLR.BR
3179,CNL.TO
3180,CIVBP
3181,CG.TO
3182,CFW.TO
3183,CCBC
3184,CBCO
3185,CAO.TO
3186,BZYR
3187,BZT
3188,BZLFY
3189,BYLK
3190,BYD-UN.TO
3191,BWO.OL
3192,BWFG
3193,BVS.L
3194,BVIC.L
3195,BTOW3.SA
3196,BSHF
3197,BRKO
3198,BRKM5.SA
3199,BRFH
3200,BRBW
3201,BQE.TO
3202,BPCL.NS
3203,BOK.L
3204,BNTC
3205,BNNP
3206,BNCC
3207,BN4.SI
3208,BN.PA
3209,BMNM
3210,BMER
3211,BLU.TO
3212,BLPG
3213,BLJ
3214,BLD.TO
3215,BLCK
3216,BKYI
3217,BKIA.MC
3218,BKCT
3219,BJBR.JK
3220,BITI
3221,BIREF
3222,BIEI
3223,BG.L
3224,BFD.V
3225,BCHEY
3226,BARZ
3227,BAB.L
3228,BAA.TO
3229,VIC.TO
3230,7113.KL
3231,7052.KL
3232,5347.KL
3233,5101.KL
3234,4707.KL
3235,1295.KL
3236,1155.KL
3237,0180.HK
3238,ZMD.V
3239,WEIN
3240,WB.TO
3241,VSN.TO
3242,VPT.V
3243,VGRI
3244,USIM3.SA
3245,UNIB
3246,UBI.MI
3247,TV.TO
3248,TSL.TO
3249,TPL.TO
3250,TPH.TO
3251,TNP.TO
3252,TML.TO
3253,TMD.TO
3254,THCZ
3255,TGR.DE
3256,TGM.V
3257,TEUFF
3258,TEI.TO
3259,TDG.TO
3260,TDCB
3261,TBNC
3262,TBE.TO
3263,SWBC
3264,SVT.V
3265,STI-PE
3266,SPN.V
3267,SPM.TO
3268,SPF.V
3269,SNNY
3270,SMEBF
3271,SMA.TO
3272,SLTB
3273,SLCT
3274,SH.TO
3275,SEVDR.OL
3276,SBFC
3277,SAN-PI
3278,SAN-PC
3279,SAH.V
3280,RX.V
3281,RSI.TO
3282,RNW.TO
3283,RNK.V
3284,RMP.TO
3285,RMK.V
3286,RLBS
3287,RGRX
3288,RGBP
3289,RAME.L
3290,PTGEF
3291,PSK.TO
3292,PSG.TO
3293,PRK.TO
3294,PMRA
3295,PMI.MI
3296,PKAY
3297,PIF.TO
3298,PGF.TO
3299,PFCI
3300,PEX.V
3301,PNBC
3302,PEBI.L
3303,PEBC
3304,PCLB
3305,PCHA
3306,PBIO
3307,ORBN
3308,OIL.V
3309,OGC.TO
3310,NXJ.TO
3311,NXE.V
3312,NWIN
3313,NVX.V
3314,NPS.TO
3315,NLN.TO
3316,NISP.JK
3317,NFI.TO
3318,NCF.TO
3319,NCAL
3320,MWE.TO
3321,MWBC
3322,MTNB
3323,MSV.TO
3324,MLR.V
3325,MBECL.NS
3326,MAW.TO
3327,MAHABANK.NS
3328,LTLB
3329,LRCDF
3330,LPBC
3331,KWBT
3332,KRN.TO
3333,KER.TO
3334,KEL.TO
3335,K29.SI
3336,JBSAF
3337,JBAXY
3338,J37.SI
3339,IZN.V
3340,IT.TO
3341,ISCHF
3342,IRSB
3343,INE.TO
3344,INBP
3345,IFSB
3346,IFA.V
3347,IBTGF
3348,IBAL
3349,IAE.TO
3350,I.TO
3351,HZM.TO
3352,HNL.TO
3353,HE.TO
3354,HBKS
3355,HBANP
3356,HARI
3357,GXO.TO
3358,GWR.TO
3359,BVAP
3360,GRCU
3361,GOGL.OL
3362,GMO.TO
3363,GHDS
3364,FTP.TO
3365,NK.V
3366,FRSB
3367,FRO.OL
3368,FOTB
3369,FNWB
3370,FMFG
3371,FMBP
3372,FLUX.BR
3373,FIBH
3374,FGX.TO
3375,FER.TO
3376,FDBC
3377,FCBS
3378,FBSI
3379,ERF.TO
3380,ERD.TO
3381,EQT.V
3382,EOM.TO
3383,MMS.TO
3384,EIL.V
3385,EGZ.TO
3386,EGDW
3387,EFX.TO
3388,EFH.TO
3389,EAST
3390,DXI.TO
3391,DRN.TO
3392,DRG-UN.TO
3393,DNT.TO
3394,DNG.TO
3395,DKMR
3396,DGI.TO
3397,DBCORP.BO
3398,CYB.TO
3399,CXI.TO
3400,CWX.TO
3401,CWBB
3402,CVL.TO
3403,CUBN
3404,CTBP
3405,CSE.TO
3406,CRSB
3407,CRMBQ
3408,CNE.TO
3409,CNBV
3410,CMGGF
3411,CLRBW
3412,CHW.TO
3413,CHBH
3414,CFOK
3415,CCA.TO
3416,CAL.TO
3417,BZU.MI
3418,BWOWF
3419,BWEL
3420,BVMF3.SA
3421,BTHE
3422,BTCS
3423,BT-A.L
3424,BSDE.JK
3425,BSCA
3426,BRY.TO
3427,BRW.L
3428,BRSN.L
3429,BRPC
3430,BRMS.JK
3431,BRM.V
3432,BRGYY
3433,BR.TO
3434,BOY.TO
3435,BOSCHLTD.NS
3436,BOPH
3437,BOCA-CL
3438,BNXR
3439,BNP.TO
3440,BNKJF
3441,BNK.TO
3442,BMY.L
3443,BMTNF
3444,BLX.TO
3445,BLNX.L
3446,BLKG
3447,BLIAQ
